Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Matches,goals_per_90,assists_per_90,goals_assists_per_90,expected_goals_per_90,expected_assists_per_90,progressive_carries_per_90,progressive_passes_per_90,progressive_receptions_per_90,Goals,Assists,Goals + Assists,Expected Goals,Expected Assists,Progressive Carries,Progressive Passes,Progressive Receptions
2466,Carlos Soler,es ESP,"MF,FW",West Ham,eng Premier League,27,1997,31,14,1409,15.7,1,1,2,1,0,0,6,0,1.8,1.8,1.4,3.2,17,56,37,Matches,0.06369426751592357,0.06369426751592357,0.12738853503184713,0.11464968152866242,0.08917197452229299,1.0828025477707006,3.56687898089172,2.356687898089172,45,47,42,60,54,38,55,39
2468,Oumar Solet,fr FRA,DF,Udinese,it Serie A,24,2000,19,19,1672,18.6,1,2,3,1,0,0,3,1,0.8,0.8,1.2,2.0,20,65,6,Matches,0.05376344086021505,0.1075268817204301,0.16129032258064516,0.04301075268817204,0.06451612903225806,1.075268817204301,3.494623655913978,0.3225806451612903,42,63,49,29,43,38,53,14
2477,Florian Sotoca,fr FRA,"FW,MF",Lens,fr Ligue 1,33,1990,31,22,1794,19.9,1,1,2,1,0,0,2,1,4.6,4.6,1.5,6.1,44,105,170,Matches,0.05025125628140704,0.05025125628140704,0.10050251256281408,0.23115577889447236,0.07537688442211056,2.21105527638191,5.276381909547739,8.542713567839197,40,43,36,79,48,72,84,92
2564,Álvaro Tejero,es ESP,"MF,DF",Espanyol,es La Liga,28,1996,28,13,1238,13.8,1,4,5,1,0,0,2,0,0.6,0.6,2.9,3.5,27,46,72,Matches,0.07246376811594203,0.2898550724637681,0.36231884057971014,0.043478260869565216,0.21014492753623187,1.9565217391304346,3.333333333333333,5.217391304347826,48,93,76,30,89,66,49,69
1350,Wahbi Khazri,tn TUN,"FW,MF",Montpellier,fr Ligue 1,33,1991,30,10,1118,12.4,1,1,2,1,0,0,4,0,2.3,2.3,2.2,4.4,24,33,53,Matches,0.08064516129032258,0.08064516129032258,0.16129032258064516,0.1854838709677419,0.1774193548387097,1.9354838709677418,2.661290322580645,4.274193548387097,50,53,49,72,83,65,32,59
145,Ronald Araújo,uy URU,DF,Barcelona,es La Liga,25,1999,12,11,754,8.4,1,1,2,1,0,0,3,0,1.0,1.0,0.4,1.4,6,49,3,Matches,0.11904761904761904,0.11904761904761904,0.23809523809523808,0.11904761904761904,0.047619047619047616,0.7142857142857143,5.833333333333333,0.35714285714285715,60,66,62,61,33,23,88,15
1378,Koke,es ESP,MF,Atlético Madrid,es La Liga,32,1992,32,20,1926,21.4,1,1,2,1,0,0,4,0,1.1,1.1,1.4,2.5,22,132,18,Matches,0.04672897196261683,0.04672897196261683,0.09345794392523366,0.05140186915887851,0.06542056074766354,1.0280373831775702,6.168224299065421,0.8411214953271029,40,42,34,35,43,36,91,22
1384,Ibrahima Konaté,fr FRA,DF,Liverpool,eng Premier League,25,1999,31,30,2560,28.4,1,2,3,1,0,0,5,0,1.7,1.7,1.0,2.7,25,115,3,Matches,0.035211267605633804,0.07042253521126761,0.10563380281690142,0.05985915492957747,0.035211267605633804,0.8802816901408451,4.049295774647888,0.10563380281690142,36,50,37,40,26,30,65,5
2490,Anton Stach,de GER,"MF,DF",Hoffenheim,de Bundesliga,25,1998,30,29,2585,28.7,1,2,3,1,0,0,8,0,2.0,2.0,2.2,4.2,33,152,36,Matches,0.03484320557491289,0.06968641114982578,0.10452961672473868,0.06968641114982578,0.07665505226480837,1.1498257839721255,5.29616724738676,1.2543554006968642,36,49,37,45,49,41,85,28
2502,Leonidas Stergiou,ch SUI,DF,Stuttgart,de Bundesliga,22,2002,12,11,852,9.5,1,2,3,1,0,0,0,1,1.1,1.1,0.9,2.0,11,39,32,Matches,0.10526315789473684,0.21052631578947367,0.3157894736842105,0.11578947368421054,0.09473684210526316,1.1578947368421053,4.105263157894737,3.3684210526315788,57,86,71,60,57,42,66,49
2488,Leonardo Spinazzola,it ITA,"DF,FW",Napoli,it Serie A,31,1993,27,17,1517,16.9,1,1,2,1,0,0,1,0,0.8,0.8,3.5,4.2,83,88,81,Matches,0.0591715976331361,0.0591715976331361,0.1183431952662722,0.04733727810650888,0.20710059171597636,4.9112426035502965,5.207100591715977,4.792899408284024,44,45,40,32,88,97,84,65
2507,Angelo Stiller,de GER,MF,Stuttgart,de Bundesliga,23,2001,32,31,2741,30.5,1,8,9,1,0,0,6,0,1.8,1.8,7.2,9.0,39,289,69,Matches,0.03278688524590164,0.26229508196721313,0.29508196721311475,0.05901639344262295,0.2360655737704918,1.278688524590164,9.475409836065573,2.262295081967213,34,91,69,40,92,46,99,38
2487,Djed Spence,eng ENG,DF,Tottenham,eng Premier League,23,2000,25,19,1792,19.9,1,2,3,1,0,0,4,1,0.6,0.6,1.8,2.3,59,105,70,Matches,0.05025125628140704,0.10050251256281408,0.15075376884422112,0.030150753768844223,0.09045226130653267,2.9648241206030153,5.276381909547739,3.5175879396984926,40,61,47,20,55,85,84,50
1326,Grigoris Kastanos,cy CYP,"MF,FW",Hellas Verona,it Serie A,26,1998,27,8,872,9.7,1,1,2,1,0,0,4,0,1.0,1.0,1.7,2.7,12,34,27,Matches,0.10309278350515465,0.10309278350515465,0.2061855670103093,0.10309278350515465,0.1752577319587629,1.2371134020618557,3.505154639175258,2.7835051546391756,56,62,56,57,83,44,53,44
1412,Frans Krätzig,de GER,"DF,MF",Heidenheim,de Bundesliga,21,2003,16,15,1217,13.5,1,2,3,1,0,0,1,0,0.6,0.6,1.8,2.5,25,37,57,Matches,0.07407407407407407,0.14814814814814814,0.2222222222222222,0.044444444444444446,0.13333333333333333,1.8518518518518519,2.740740740740741,4.222222222222222,49,74,59,30,70,64,34,58
135,Michail Antonio,jm JAM,FW,West Ham,eng Premier League,34,1990,14,11,836,9.3,1,1,2,1,0,0,1,0,2.2,2.2,1.6,3.8,29,18,59,Matches,0.1075268817204301,0.1075268817204301,0.2150537634408602,0.23655913978494625,0.17204301075268816,3.118279569892473,1.9354838709677418,6.344086021505376,58,63,58,79,82,87,15,80
481,Irvin Cardona,fr FRA,"FW,MF",Espanyol,es La Liga,26,1997,16,5,606,6.7,1,1,2,1,0,0,1,0,1.1,1.1,0.6,1.7,14,15,43,Matches,0.14925373134328357,0.14925373134328357,0.29850746268656714,0.16417910447761194,0.08955223880597014,2.08955223880597,2.2388059701492535,6.4179104477611935,66,74,69,69,55,69,22,80
2517,Denis Suárez,es ESP,MF,Villarreal,es La Liga,30,1994,21,7,608,6.8,1,1,2,1,0,0,0,0,0.9,0.9,1.5,2.4,27,35,24,Matches,0.14705882352941177,0.14705882352941177,0.29411764705882354,0.1323529411764706,0.22058823529411764,3.9705882352941178,5.147058823529412,3.5294117647058822,65,73,69,63,90,93,83,50
2519,Luka Sučić,hr CRO,MF,Real Sociedad,es La Liga,21,2002,29,21,1792,19.9,1,1,2,1,0,0,4,0,3.3,3.3,2.6,5.9,30,79,56,Matches,0.05025125628140704,0.05025125628140704,0.10050251256281408,0.1658291457286432,0.1306532663316583,1.5075376884422111,3.969849246231156,2.814070351758794,40,43,36,70,70,53,64,44
2520,Yukinari Sugawara,jp JPN,"DF,MF",Southampton,eng Premier League,24,2000,30,16,1557,17.3,1,1,2,1,0,0,4,0,0.5,0.5,2.2,2.7,33,72,78,Matches,0.057803468208092484,0.057803468208092484,0.11560693641618497,0.028901734104046242,0.12716763005780346,1.9075144508670518,4.161849710982659,4.508670520231214,43,45,39,19,69,65,67,61
794,Ondrej Duda,sk SVK,MF,Hellas Verona,it Serie A,29,1994,28,27,2395,26.6,1,3,4,1,0,0,12,1,1.0,1.0,3.2,4.2,23,117,26,Matches,0.03759398496240601,0.11278195488721804,0.15037593984962405,0.03759398496240601,0.12030075187969924,0.8646616541353384,4.398496240601504,0.9774436090225563,37,65,47,25,67,29,72,24
2523,Kamaldeen Sulemana,gh GHA,"FW,MF",Southampton,eng Premier League,22,2002,26,17,1402,15.6,1,1,2,1,0,0,2,0,1.5,1.5,1.0,2.5,63,27,87,Matches,0.06410256410256411,0.06410256410256411,0.12820512820512822,0.09615384615384616,0.06410256410256411,4.038461538461538,1.7307692307692308,5.576923076923077,45,47,42,55,42,93,11,73
2524,Crysencio Summerville,nl NED,"FW,MF",West Ham,eng Premier League,22,2001,19,7,786,8.7,1,1,2,1,0,0,2,0,1.6,1.6,1.7,3.3,29,18,71,Matches,0.1149425287356322,0.1149425287356322,0.2298850574712644,0.18390804597701152,0.19540229885057472,3.3333333333333335,2.0689655172413794,8.160919540229886,59,65,60,72,86,89,18,91
1059,Jack Grealish,eng ENG,"FW,MF",Manchester City,eng Premier League,28,1995,20,7,721,8.0,1,1,2,1,0,0,3,0,1.1,1.1,1.8,3.0,69,52,118,Matches,0.125,0.125,0.25,0.1375,0.225,8.625,6.5,14.75,61,68,63,64,90,99,93,99
143,Jon Aramburu,ve VEN,DF,Real Sociedad,es La Liga,22,2002,35,28,2460,27.3,1,1,2,1,0,0,8,0,0.4,0.4,1.1,1.6,26,97,53,Matches,0.03663003663003663,0.03663003663003663,0.07326007326007326,0.014652014652014652,0.040293040293040296,0.9523809523809523,3.553113553113553,1.9413919413919414,36,38,29,8,29,33,54,35
2529,Daniel Svensson,se SWE,"DF,FW",Dortmund,de Bundesliga,22,2002,12,8,781,8.7,1,3,4,1,0,0,0,0,0.8,0.8,1.2,1.9,11,41,51,Matches,0.1149425287356322,0.3448275862068966,0.4597701149425288,0.09195402298850576,0.13793103448275862,1.264367816091954,4.71264367816092,5.862068965517242,59,96,84,53,72,45,77,76
2478,Riccardo Sottil,it ITA,"FW,MF",Fiorentina,it Serie A,25,1999,18,8,833,9.3,1,1,2,1,0,0,1,0,0.9,0.9,0.9,1.7,71,18,100,Matches,0.1075268817204301,0.1075268817204301,0.2150537634408602,0.0967741935483871,0.0967741935483871,7.634408602150537,1.9354838709677418,10.75268817204301,58,63,58,55,58,99,15,97
1051,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,33,1991,33,33,2944,32.7,1,4,5,1,0,1,9,0,1.7,0.9,2.2,3.1,24,142,19,Matches,0.030581039755351678,0.12232415902140671,0.1529051987767584,0.05198776758409785,0.0672782874617737,0.7339449541284403,4.342507645259938,0.581039755351682,34,67,47,35,44,24,71,19
1863,Michel Ndary Adopo,fr FRA,MF,Cagliari,it Serie A,24,2000,35,27,2409,26.8,1,1,2,1,0,0,5,1,1.1,1.1,2.3,3.4,20,106,61,Matches,0.03731343283582089,0.03731343283582089,0.07462686567164178,0.041044776119402986,0.08582089552238806,0.7462686567164178,3.955223880597015,2.2761194029850746,37,39,29,28,53,24,63,38
127,Marcos André,br BRA,FW,Valladolid,es La Liga,27,1996,22,14,1188,13.2,1,2,3,1,0,0,5,0,2.7,2.7,0.8,3.5,11,16,39,Matches,0.07575757575757576,0.15151515151515152,0.2272727272727273,0.20454545454545456,0.060606060606060615,0.8333333333333334,1.2121212121212122,2.9545454545454546,49,74,60,75,40,27,4,45
1169,Ki-Jana Hoever,nl NED,DF,Auxerre,fr Ligue 1,22,2002,30,26,2124,23.6,1,2,3,1,0,0,4,1,0.5,0.5,2.7,3.2,59,79,128,Matches,0.0423728813559322,0.0847457627118644,0.1271186440677966,0.0211864406779661,0.11440677966101695,2.5,3.347457627118644,5.423728813559322,39,55,42,13,65,79,50,71
1137,Jan Paul van Hecke,nl NED,DF,Brighton,eng Premier League,24,2000,34,33,2958,32.9,1,1,2,1,0,0,8,1,1.3,1.3,1.5,2.8,55,228,5,Matches,0.030395136778115502,0.030395136778115502,0.060790273556231005,0.03951367781155016,0.04559270516717325,1.6717325227963526,6.930091185410335,0.1519756838905775,34,36,26,27,32,59,95,7
743,Andy Diouf,fr FRA,MF,Lens,fr Ligue 1,21,2003,34,27,2225,24.7,1,2,3,1,0,0,2,0,2.9,2.9,2.8,5.7,82,116,94,Matches,0.04048582995951417,0.08097165991902834,0.12145748987854252,0.11740890688259109,0.11336032388663968,3.319838056680162,4.696356275303644,3.805668016194332,38,53,41,61,64,89,77,54
2785,Marius Wolf,de GER,DF,Augsburg,de Bundesliga,29,1995,32,28,2144,23.8,1,3,4,1,0,0,2,0,0.7,0.7,3.2,3.9,36,117,95,Matches,0.04201680672268907,0.12605042016806722,0.1680672268907563,0.02941176470588235,0.13445378151260504,1.5126050420168067,4.915966386554621,3.991596638655462,38,68,51,19,71,54,80,56
44,Lucien Agoume,fr FRA,MF,Sevilla,es La Liga,22,2002,35,24,2114,23.5,1,3,4,1,0,0,5,1,0.9,0.9,2.5,3.3,29,135,23,Matches,0.0425531914893617,0.1276595744680851,0.1702127659574468,0.03829787234042553,0.10638297872340426,1.2340425531914894,5.74468085106383,0.9787234042553191,39,68,51,26,62,44,88,24
49,Ruben Aguilar,fr FRA,"DF,MF",Lens,fr Ligue 1,31,1993,16,13,1124,12.5,1,2,3,1,0,0,4,0,0.8,0.8,1.9,2.7,32,74,101,Matches,0.08,0.16,0.24,0.064,0.152,2.56,5.92,8.08,50,77,62,42,77,80,89,90
608,Coba da Costa,es ESP,"MF,FW",Getafe,es La Liga,22,2002,19,12,1006,11.2,1,1,2,1,0,0,4,0,1.1,1.1,1.4,2.6,46,16,83,Matches,0.08928571428571429,0.08928571428571429,0.17857142857142858,0.09821428571428573,0.125,4.107142857142858,1.4285714285714286,7.4107142857142865,53,57,52,55,68,93,6,87
752,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,31,1993,34,32,2640,29.3,1,2,3,1,0,0,6,0,2.7,2.7,1.3,3.9,32,109,42,Matches,0.034129692832764506,0.06825938566552901,0.10238907849829351,0.09215017064846416,0.04436860068259386,1.0921501706484642,3.720136518771331,1.4334470989761092,35,49,36,53,31,39,58,30
2589,Sorba Thomas,wls WAL,"FW,MF",Nantes,fr Ligue 1,24,1999,25,15,1321,14.7,1,3,4,1,0,0,3,0,1.5,1.5,3.7,5.2,41,34,93,Matches,0.06802721088435375,0.20408163265306123,0.272108843537415,0.10204081632653061,0.25170068027210885,2.7891156462585034,2.312925170068027,6.326530612244898,47,85,66,57,94,83,23,79
580,Nnamdi Collins,de GER,DF,Eint Frankfurt,de Bundesliga,20,2004,24,15,1489,16.5,1,1,2,1,0,0,4,0,0.8,0.8,1.0,1.8,30,63,42,Matches,0.06060606060606061,0.06060606060606061,0.12121212121212122,0.048484848484848485,0.06060606060606061,1.8181818181818181,3.8181818181818183,2.5454545454545454,44,46,40,33,40,63,60,41
2770,Neco Williams,wls WAL,DF,Nott'ham Forest,eng Premier League,23,2001,35,28,2594,28.8,1,3,4,1,0,0,7,0,2.3,2.3,1.6,3.9,68,89,103,Matches,0.034722222222222224,0.10416666666666666,0.1388888888888889,0.0798611111111111,0.05555555555555556,2.361111111111111,3.0902777777777777,3.576388888888889,35,62,44,49,37,76,43,51
2766,Mats Wieffer,nl NED,"DF,MF",Brighton,eng Premier League,24,1999,25,10,1015,11.3,1,3,4,1,0,0,6,0,0.8,0.8,1.6,2.4,18,62,23,Matches,0.08849557522123894,0.2654867256637168,0.35398230088495575,0.07079646017699115,0.1415929203539823,1.5929203539823007,5.486725663716814,2.0353982300884956,53,92,75,45,74,56,86,36
756,Danilho Doekhi,nl NED,DF,Union Berlin,de Bundesliga,26,1998,34,34,3060,34.0,1,1,2,1,0,0,4,0,2.6,2.6,1.4,4.0,13,96,14,Matches,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.07647058823529412,0.041176470588235294,0.38235294117647056,2.823529411764706,0.4117647058823529,33,35,25,48,30,9,36,16
1176,Emil Holm,se SWE,DF,Bologna,it Serie A,24,2000,21,12,1137,12.6,1,1,2,1,0,0,3,0,0.6,0.6,0.7,1.3,29,49,43,Matches,0.07936507936507936,0.07936507936507936,0.15873015873015872,0.047619047619047616,0.05555555555555555,2.301587301587302,3.888888888888889,3.412698412698413,50,52,49,32,37,74,62,49
1081,Mattéo Guendouzi,fr FRA,MF,Lazio,it Serie A,25,1999,37,37,3270,36.3,1,3,4,1,0,0,7,0,1.4,1.4,3.2,4.6,89,316,64,Matches,0.027548209366391185,0.08264462809917356,0.11019283746556474,0.03856749311294766,0.08815426997245181,2.4517906336088156,8.705234159779614,1.7630853994490359,33,54,38,26,54,78,98,33
2798,John Yeboah,ec ECU,"FW,MF",Venezia,it Serie A,24,2000,33,11,1226,13.6,1,1,2,1,0,0,6,0,3.0,3.0,1.9,4.9,50,42,88,Matches,0.07352941176470588,0.07352941176470588,0.14705882352941177,0.22058823529411764,0.13970588235294118,3.6764705882352944,3.088235294117647,6.470588235294118,49,51,46,77,73,91,43,81
28,Tosin Adarabioyo,eng ENG,DF,Chelsea,eng Premier League,26,1997,22,15,1409,15.7,1,1,2,1,0,0,4,0,0.9,0.9,0.2,1.2,5,42,1,Matches,0.06369426751592357,0.06369426751592357,0.12738853503184713,0.05732484076433121,0.012738853503184714,0.3184713375796179,2.67515923566879,0.06369426751592357,45,47,42,39,11,7,32,3
2802,Ashley Young,eng ENG,DF,Everton,eng Premier League,39,1985,32,19,1875,20.8,1,3,4,1,0,0,7,1,0.3,0.3,2.3,2.6,24,90,32,Matches,0.04807692307692307,0.14423076923076922,0.1923076923076923,0.014423076923076922,0.11057692307692306,1.1538461538461537,4.326923076923077,1.5384615384615383,40,73,54,8,64,41,71,31
1131,Abdou Harroui,nl NED,"MF,FW",Hellas Verona,it Serie A,26,1998,10,5,463,5.1,1,2,3,1,0,0,1,0,2.2,2.2,0.4,2.6,23,21,34,Matches,0.19607843137254904,0.3921568627450981,0.5882352941176471,0.4313725490196079,0.07843137254901962,4.509803921568627,4.11764705882353,6.666666666666667,74,98,91,93,49,95,67,82
2810,Warren Zaïre-Emery,fr FRA,"MF,DF",Paris S-G,fr Ligue 1,18,2006,29,23,2050,22.8,1,2,3,1,0,0,3,0,1.7,1.7,1.4,3.1,49,135,92,Matches,0.043859649122807015,0.08771929824561403,0.13157894736842105,0.07456140350877193,0.06140350877192982,2.1491228070175437,5.921052631578947,4.035087719298246,39,56,43,47,40,70,89,56
1100,İlkay Gündoğan,de GER,MF,Manchester City,eng Premier League,33,1990,33,25,2223,24.7,1,6,7,1,0,0,1,0,3.2,3.2,3.5,6.7,64,127,96,Matches,0.04048582995951417,0.24291497975708504,0.2834008097165992,0.12955465587044535,0.1417004048582996,2.591093117408907,5.1417004048583,3.8866396761133606,38,90,67,63,74,81,83,55
2815,Nicola Zalewski,pl POL,"DF,MF",Inter,it Serie A,22,2002,11,4,435,4.8,1,1,2,1,0,0,4,0,0.2,0.2,1.7,1.9,29,18,47,Matches,0.20833333333333334,0.20833333333333334,0.4166666666666667,0.04166666666666667,0.3541666666666667,6.041666666666667,3.75,9.791666666666668,75,86,80,28,98,98,59,95
2817,Francesco Zampano,it ITA,DF,Venezia,it Serie A,30,1993,24,17,1639,18.2,1,2,3,1,0,0,5,0,1.0,1.0,0.8,1.8,42,41,85,Matches,0.054945054945054944,0.10989010989010989,0.16483516483516483,0.054945054945054944,0.04395604395604396,2.307692307692308,2.2527472527472527,4.670329670329671,42,64,50,37,31,75,22,63
1126,Ridgeciano Haps,sr SUR,DF,Venezia,it Serie A,31,1993,25,14,1369,15.2,1,1,2,1,0,0,3,0,1.2,1.2,0.7,1.9,26,52,47,Matches,0.06578947368421052,0.06578947368421052,0.13157894736842105,0.07894736842105263,0.046052631578947366,1.7105263157894737,3.4210526315789473,3.0921052631578947,46,48,43,49,32,60,52,46
2824,Bryan Zaragoza,es ESP,"FW,MF",Osasuna,es La Liga,23,2001,27,22,1836,20.4,1,6,7,1,0,0,4,0,2.7,2.7,3.2,5.9,105,50,140,Matches,0.04901960784313726,0.29411764705882354,0.3431372549019608,0.13235294117647062,0.15686274509803924,5.147058823529412,2.450980392156863,6.862745098039216,40,94,73,64,78,97,27,84
1125,Florent Hanin,dz ALG,DF,Angers,fr Ligue 1,34,1990,33,31,2672,29.7,1,2,3,1,0,0,2,0,0.9,0.9,1.9,2.8,48,99,108,Matches,0.03367003367003367,0.06734006734006734,0.10101010101010101,0.030303030303030304,0.06397306397306397,1.6161616161616161,3.3333333333333335,3.6363636363636362,35,48,36,20,42,57,49,52
2828,Jordan Zemura,zw ZIM,DF,Udinese,it Serie A,24,1999,23,13,1415,15.7,1,2,3,1,0,0,2,0,1.0,1.0,1.0,2.0,25,42,76,Matches,0.06369426751592357,0.12738853503184713,0.1910828025477707,0.06369426751592357,0.06369426751592357,1.5923566878980893,2.67515923566879,4.840764331210191,45,68,54,42,42,56,32,66
2830,Alessio Zerbin,it ITA,DF,Venezia,it Serie A,25,1999,18,17,1518,16.9,1,1,2,1,0,0,4,0,1.9,1.9,2.1,3.9,53,54,70,Matches,0.0591715976331361,0.0591715976331361,0.1183431952662722,0.11242603550295859,0.12426035502958581,3.1360946745562135,3.1952662721893494,4.142011834319527,44,45,40,60,68,87,45,58
1124,Andreas Hanche-Olsen,no NOR,DF,Mainz 05,de Bundesliga,27,1997,22,12,1284,14.3,1,1,2,1,0,0,4,1,0.8,0.8,0.3,1.1,2,34,5,Matches,0.06993006993006992,0.06993006993006992,0.13986013986013984,0.055944055944055944,0.020979020979020976,0.13986013986013984,2.3776223776223775,0.34965034965034963,47,49,45,37,18,2,25,14
1119,Mohamed Haj,tn TUN,MF,Parma,it Serie A,19,2005,15,3,453,5.0,1,2,3,1,0,0,4,0,0.6,0.6,1.2,1.8,6,13,28,Matches,0.2,0.4,0.6,0.12,0.24,1.2,2.6,5.6,74,98,92,61,92,43,30,74
15,Abner,br BRA,DF,Lyon,fr Ligue 1,24,2000,19,12,1090,12.1,1,1,2,1,0,0,1,0,0.6,0.6,1.1,1.7,31,66,55,Matches,0.08264462809917356,0.08264462809917356,0.1652892561983471,0.049586776859504134,0.09090909090909093,2.56198347107438,5.454545454545455,4.545454545454546,51,54,50,33,55,80,86,62
594,Sirlord Conteh,de GER,"FW,MF",Heidenheim,de Bundesliga,28,1996,29,4,892,9.9,1,1,2,1,0,0,2,0,2.1,2.1,2.6,4.7,29,19,75,Matches,0.10101010101010101,0.10101010101010101,0.20202020202020202,0.21212121212121213,0.26262626262626265,2.929292929292929,1.9191919191919191,7.575757575757575,56,61,55,76,95,84,15,88
2748,James Ward-Prowse,eng ENG,MF,West Ham,eng Premier League,29,1994,15,12,1039,11.5,1,1,2,1,0,0,2,0,1.6,1.6,1.9,3.6,11,54,9,Matches,0.08695652173913043,0.08695652173913043,0.17391304347826086,0.1391304347826087,0.16521739130434782,0.9565217391304348,4.695652173913044,0.782608695652174,52,56,51,65,80,33,77,21
1198,Pablo Ibáñez,es ESP,MF,Osasuna,es La Liga,25,1998,28,13,1294,14.4,1,1,2,1,0,0,4,0,1.6,1.6,1.6,3.2,21,51,31,Matches,0.06944444444444445,0.06944444444444445,0.1388888888888889,0.11111111111111112,0.11111111111111112,1.4583333333333333,3.5416666666666665,2.1527777777777777,47,49,44,59,64,51,54,37
568,Patrick Ciurria,it ITA,"MF,DF",Monza,it Serie A,29,1995,21,12,1111,12.3,1,1,2,1,0,0,1,0,0.8,0.8,2.3,3.1,19,27,52,Matches,0.08130081300813008,0.08130081300813008,0.16260162601626016,0.06504065040650406,0.18699186991869915,1.5447154471544715,2.195121951219512,4.227642276422764,51,53,50,43,85,55,21,58
777,Guela Doué,ci CIV,DF,Strasbourg,fr Ligue 1,21,2002,32,30,2717,30.2,1,2,3,1,0,0,7,0,0.8,0.8,0.7,1.5,51,173,54,Matches,0.033112582781456956,0.06622516556291391,0.09933774834437087,0.026490066225165566,0.023178807947019868,1.6887417218543046,5.728476821192053,1.7880794701986755,35,48,36,17,19,59,88,33
497,Marc Casado,es ESP,MF,Barcelona,es La Liga,20,2003,23,20,1611,17.9,1,3,4,1,0,0,4,1,1.1,1.1,1.4,2.4,12,107,24,Matches,0.0558659217877095,0.1675977653631285,0.223463687150838,0.06145251396648046,0.0782122905027933,0.670391061452514,5.977653631284917,1.340782122905028,42,78,59,41,49,21,90,29
502,Matty Cash,pl POL,DF,Aston Villa,eng Premier League,26,1997,27,24,2070,23.0,1,1,2,1,0,0,7,0,0.5,0.5,1.1,1.6,48,42,90,Matches,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.021739130434782608,0.04782608695652174,2.0869565217391304,1.826086956521739,3.9130434782608696,39,41,32,14,33,69,13,55
1312,Hassane Kamara,ci CIV,DF,Udinese,it Serie A,30,1994,30,25,2001,22.2,1,4,5,1,0,0,8,1,0.9,0.9,2.7,3.6,52,61,103,Matches,0.04504504504504505,0.1801801801801802,0.22522522522522523,0.04054054054054054,0.12162162162162163,2.3423423423423424,2.7477477477477477,4.63963963963964,39,80,59,28,67,75,34,63
1309,Waren Kamanzi,no NOR,"DF,MF",Toulouse,fr Ligue 1,23,2000,24,11,1022,11.4,1,1,2,1,0,0,3,0,1.3,1.3,1.0,2.2,29,33,62,Matches,0.08771929824561403,0.08771929824561403,0.17543859649122806,0.11403508771929824,0.08771929824561403,2.543859649122807,2.8947368421052633,5.43859649122807,52,56,52,60,54,80,38,72
114,Michael Amir Murillo,pa PAN,DF,Marseille,fr Ligue 1,28,1996,30,27,2437,27.1,1,3,4,1,0,0,3,0,1.5,1.5,3.3,4.8,43,140,100,Matches,0.03690036900369004,0.11070110701107011,0.14760147601476015,0.055350553505535055,0.12177121771217711,1.5867158671586714,5.1660516605166045,3.6900369003690034,36,64,46,37,67,56,83,52
2598,Jurriën Timber,nl NED,DF,Arsenal,eng Premier League,23,2001,30,27,2417,26.9,1,3,4,1,0,0,7,0,1.2,1.2,0.8,2.1,57,146,104,Matches,0.03717472118959108,0.11152416356877325,0.14869888475836432,0.04460966542750929,0.029739776951672865,2.1189591078066914,5.4275092936802976,3.866171003717472,36,64,46,30,23,69,86,54
779,Ismaël Doukouré,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,21,2003,31,31,2639,29.3,1,1,2,1,0,0,7,0,0.6,0.6,1.1,1.6,20,116,9,Matches,0.034129692832764506,0.034129692832764506,0.06825938566552901,0.020477815699658702,0.03754266211604096,0.68259385665529,3.9590443686006824,0.30716723549488056,35,37,27,13,28,21,63,13
1303,Tino Kadewere,zw ZIM,"MF,FW",Nantes,fr Ligue 1,28,1996,12,6,512,5.7,1,2,3,1,0,0,1,0,1.7,1.7,1.0,2.7,5,19,27,Matches,0.17543859649122806,0.3508771929824561,0.5263157894736842,0.2982456140350877,0.17543859649122806,0.8771929824561403,3.333333333333333,4.7368421052631575,70,97,89,85,83,30,49,64
96,Pontus Almqvist,se SWE,"FW,MF",Parma,it Serie A,25,1999,29,10,1112,12.4,1,1,2,1,0,0,5,0,2.1,2.1,1.3,3.5,42,12,85,Matches,0.08064516129032258,0.08064516129032258,0.16129032258064516,0.16935483870967744,0.10483870967741936,3.3870967741935485,0.9677419354838709,6.854838709677419,50,53,49,70,61,90,1,84
92,Thiago Almada,ar ARG,"MF,FW",Lyon,fr Ligue 1,23,2001,16,9,951,10.6,1,4,5,1,0,0,3,0,2.0,2.0,2.6,4.6,38,97,50,Matches,0.09433962264150944,0.37735849056603776,0.4716981132075472,0.18867924528301888,0.24528301886792456,3.5849056603773586,9.150943396226415,4.716981132075472,54,98,85,73,93,91,99,64
1301,Yaya Kader Fofana,ml MLI,"MF,FW",Reims,fr Ligue 1,20,2004,12,8,634,7.0,1,1,2,1,0,0,4,0,0.6,0.6,1.7,2.3,19,22,29,Matches,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.08571428571428572,0.24285714285714285,2.7142857142857144,3.142857142857143,4.142857142857143,65,72,68,51,92,82,44,58
