Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Matches,goals_per_90,assists_per_90,goals_assists_per_90,expected_goals_per_90,expected_assists_per_90,progressive_carries_per_90,progressive_passes_per_90,progressive_receptions_per_90,Goals,Assists,Goals + Assists,Expected Goals,Expected Assists,Progressive Carries,Progressive Passes,Progressive Receptions
2434,Angelo Stiller,de GER,MF,Stuttgart,de Bundesliga,24-002,2001,27,26,2366,26.3,1,5,6,1,0,0,5,0,1.4,1.4,5.3,6.7,30,232,51,Matches,0.03802281368821293,0.19011406844106463,0.22813688212927757,0.053231939163498096,0.2015209125475285,1.1406844106463878,8.821292775665398,1.9391634980988592,38,82,60,37,88,41,98,36
969,Max Geschwill,de GER,DF,Holstein Kiel,de Bundesliga,23-273,2001,17,13,1214,13.5,1,2,3,1,0,0,2,0,0.9,0.9,0.8,1.6,5,57,16,Matches,0.07407407407407407,0.14814814814814814,0.2222222222222222,0.06666666666666667,0.05925925925925926,0.37037037037037035,4.222222222222222,1.1851851851851851,49,74,59,44,39,9,67,27
2446,Luka Sučić,hr CRO,MF,Real Sociedad,es La Liga,22-210,2002,20,17,1440,16.0,1,1,2,1,0,0,2,0,2.7,2.7,1.7,4.4,26,69,41,Matches,0.0625,0.0625,0.125,0.16875,0.10625,1.625,4.3125,2.5625,45,48,42,71,62,58,69,42
94,Pontus Almqvist,se SWE,"FW,MF",Parma,it Serie A,25-270,1999,28,10,1107,12.3,1,1,2,1,0,0,5,0,2.1,2.1,1.3,3.5,42,12,85,Matches,0.08130081300813008,0.08130081300813008,0.16260162601626016,0.17073170731707316,0.1056910569105691,3.4146341463414633,0.975609756097561,6.9105691056910565,51,54,49,71,61,90,2,84
968,Yannick Gerhardt,de GER,"MF,DF",Wolfsburg,de Bundesliga,31-024,1994,24,11,1125,12.5,1,1,2,1,0,0,3,1,0.8,0.8,0.2,1.0,14,41,52,Matches,0.08,0.08,0.16,0.064,0.016,1.12,3.28,4.16,51,53,49,43,14,41,47,58
1077,Miguel Gutiérrez,es ESP,"DF,MF",Girona,es La Liga,23-253,2001,27,27,2283,25.4,1,5,6,1,0,0,3,0,1.5,1.5,4.1,5.7,57,100,182,Matches,0.03937007874015748,0.1968503937007874,0.2362204724409449,0.05905511811023623,0.16141732283464566,2.2440944881889764,3.937007874015748,7.165354330708662,38,83,62,40,79,73,62,85
1069,Arda Güler,tr TUR,"MF,FW",Real Madrid,es La Liga,20-040,2005,20,7,715,7.9,1,3,4,1,0,0,1,0,1.9,1.9,2.3,4.3,18,54,58,Matches,0.12658227848101264,0.37974683544303794,0.5063291139240506,0.24050632911392403,0.29113924050632906,2.2784810126582276,6.8354430379746836,7.341772151898734,61,97,87,80,97,74,95,86
2605,José Luis García Vayá,es ESP,MF,Valencia,es La Liga,26-238,1998,27,15,1436,16.0,1,2,3,0,1,1,8,1,1.3,0.5,1.8,2.3,9,124,15,Matches,0.0625,0.125,0.1875,0.08125,0.1125,0.5625,7.75,0.9375,45,68,54,50,64,17,97,24
2688,Mats Wieffer,nl NED,MF,Brighton,eng Premier League,25-141,1999,19,4,514,5.7,1,1,2,1,0,0,4,0,0.5,0.5,0.8,1.3,5,37,9,Matches,0.17543859649122806,0.17543859649122806,0.3508771929824561,0.08771929824561403,0.14035087719298245,0.8771929824561403,6.491228070175438,1.5789473684210527,70,80,75,52,73,30,93,33
2480,James Tarkowski,eng ENG,DF,Everton,eng Premier League,32-138,1992,31,31,2781,30.9,1,1,2,1,0,0,6,0,1.1,1.1,2.2,3.3,9,70,3,Matches,0.03236245954692557,0.03236245954692557,0.06472491909385114,0.03559870550161813,0.07119741100323626,0.29126213592233013,2.26537216828479,0.0970873786407767,37,38,27,25,46,6,22,5
111,Michael Amir Murillo,pa PAN,DF,Marseille,fr Ligue 1,29-054,1996,23,20,1807,20.1,1,2,3,1,0,0,1,0,1.5,1.5,2.5,4.0,28,110,72,Matches,0.04975124378109452,0.09950248756218905,0.14925373134328357,0.07462686567164178,0.12437810945273631,1.3930348258706466,5.4726368159203975,3.5820895522388057,42,60,46,47,68,50,85,53
2595,Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,33-272,1991,30,30,2700,30.0,1,1,2,1,0,0,3,0,1.6,1.6,0.5,2.0,16,145,5,Matches,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.05333333333333334,0.016666666666666666,0.5333333333333333,4.833333333333333,0.16666666666666666,37,38,28,37,14,16,79,8
2707,Marius Wolf,de GER,DF,Augsburg,de Bundesliga,29-314,1995,27,23,1820,20.2,1,3,4,1,0,0,2,0,0.7,0.7,2.6,3.3,31,90,76,Matches,0.04950495049504951,0.1485148514851485,0.19801980198019803,0.03465346534653465,0.12871287128712872,1.5346534653465347,4.455445544554456,3.7623762376237626,42,74,55,25,69,55,72,54
49,Ruben Aguilar,fr FRA,"DF,MF",Lens,fr Ligue 1,31-345,1993,12,9,788,8.8,1,1,2,1,0,0,3,0,0.4,0.4,0.8,1.2,12,45,61,Matches,0.11363636363636363,0.11363636363636363,0.22727272727272727,0.045454545454545456,0.09090909090909091,1.3636363636363635,5.113636363636363,6.931818181818182,59,65,60,31,54,49,81,84
2395,Carlos Soler,es ESP,"MF,FW",West Ham,eng Premier League,28-094,1997,26,12,1180,13.1,1,1,2,1,0,0,5,0,1.2,1.2,1.1,2.3,13,50,24,Matches,0.07633587786259542,0.07633587786259542,0.15267175572519084,0.0916030534351145,0.08396946564885498,0.9923664122137404,3.816793893129771,1.83206106870229,50,51,47,53,51,35,60,35
175,Yann Aurel Bisseck,de GER,DF,Inter,it Serie A,24-128,2000,20,12,1212,13.5,1,2,3,1,0,0,3,0,2.2,2.2,0.6,2.8,25,64,37,Matches,0.07407407407407407,0.14814814814814814,0.2222222222222222,0.16296296296296298,0.044444444444444446,1.8518518518518519,4.7407407407407405,2.740740740740741,49,74,59,69,32,64,77,44
2596,Vanderson,br BRA,DF,Monaco,fr Ligue 1,23-289,2001,23,20,1716,19.1,1,2,3,1,0,0,6,1,1.9,1.9,2.5,4.4,48,82,121,Matches,0.05235602094240837,0.10471204188481674,0.15706806282722513,0.09947643979057591,0.13089005235602094,2.513089005235602,4.293193717277487,6.335078534031413,42,62,48,56,70,79,69,80
66,Sergio Akieme,es ESP,DF,Reims,fr Ligue 1,27-111,1997,23,22,1938,21.5,1,1,2,1,0,0,4,0,1.0,1.0,1.4,2.4,44,71,74,Matches,0.046511627906976744,0.046511627906976744,0.09302325581395349,0.046511627906976744,0.06511627906976744,2.046511627906977,3.302325581395349,3.441860465116279,42,42,34,32,43,69,47,50
2396,Oumar Solet,fr FRA,DF,Udinese,it Serie A,25-058,2000,12,12,1042,11.6,1,1,2,1,0,0,3,1,0.7,0.7,0.5,1.2,12,38,4,Matches,0.08620689655172414,0.08620689655172414,0.1724137931034483,0.06034482758620689,0.04310344827586207,1.0344827586206897,3.2758620689655173,0.3448275862068966,52,56,51,40,31,37,46,15
2404,Florian Sotoca,fr FRA,"FW,MF",Lens,fr Ligue 1,34-163,1990,25,19,1567,17.4,1,1,2,1,0,0,2,0,3.6,3.6,1.4,5.0,39,90,144,Matches,0.0574712643678161,0.0574712643678161,0.1149425287356322,0.20689655172413796,0.08045977011494253,2.241379310344828,5.172413793103448,8.275862068965518,44,46,39,76,50,73,82,91
2405,Riccardo Sottil,it ITA,"FW,MF",Fiorentina,it Serie A,25-307,1999,18,8,833,9.3,1,1,2,1,0,0,1,0,0.9,0.9,0.9,1.7,71,18,100,Matches,0.1075268817204301,0.1075268817204301,0.2150537634408602,0.0967741935483871,0.0967741935483871,7.634408602150537,1.9354838709677418,10.75268817204301,57,63,58,55,57,99,14,96
1023,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,33-270,1991,27,27,2404,26.7,1,4,5,1,0,1,9,0,1.3,0.6,1.9,2.5,17,110,14,Matches,0.03745318352059925,0.149812734082397,0.18726591760299627,0.04868913857677903,0.07116104868913857,0.6367041198501873,4.119850187265918,0.5243445692883896,38,74,53,34,46,20,66,18
2692,Neco Williams,wls WAL,DF,Nott'ham Forest,eng Premier League,23-358,2001,28,21,1964,21.8,1,2,3,1,0,0,5,0,2.1,2.1,1.4,3.6,53,69,75,Matches,0.04587155963302752,0.09174311926605504,0.13761467889908258,0.0963302752293578,0.06422018348623852,2.4311926605504586,3.165137614678899,3.4403669724770642,41,58,44,55,42,77,44,50
121,Elliot Anderson,eng ENG,MF,Nott'ham Forest,eng Premier League,22-151,2002,30,26,2137,23.7,1,6,7,1,0,0,6,0,1.6,1.6,3.0,4.6,36,108,76,Matches,0.04219409282700422,0.25316455696202533,0.29535864978902954,0.06751054852320676,0.12658227848101267,1.518987341772152,4.556962025316456,3.2067510548523206,40,91,69,45,68,54,74,48
955,Gavi,es ESP,"MF,FW",Barcelona,es La Liga,20-244,2004,18,10,690,7.7,1,1,2,1,0,0,4,0,0.6,0.6,1.2,1.8,5,40,32,Matches,0.12987012987012986,0.12987012987012986,0.2597402597402597,0.07792207792207792,0.15584415584415584,0.6493506493506493,5.194805194805195,4.1558441558441555,62,69,65,49,78,21,82,58
78,Carlos Alcaraz,ar ARG,"MF,FW",Everton,eng Premier League,22-127,2002,8,4,410,4.6,1,1,2,1,0,0,3,0,1.2,1.2,1.1,2.3,10,20,8,Matches,0.2173913043478261,0.2173913043478261,0.4347826086956522,0.2608695652173913,0.23913043478260873,2.173913043478261,4.347826086956522,1.7391304347826089,76,87,82,82,92,71,70,34
2514,Sorba Thomas,wls WAL,"FW,MF",Nantes,fr Ligue 1,25-227,1999,22,12,1128,12.5,1,2,3,1,0,0,2,0,1.5,1.5,2.6,4.1,36,33,86,Matches,0.08,0.16,0.24,0.12,0.20800000000000002,2.88,2.64,6.88,51,77,62,61,89,84,30,83
2112,Luca Ranieri,it ITA,DF,Fiorentina,it Serie A,25-348,1999,30,29,2572,28.6,1,2,3,1,0,0,4,0,0.9,0.9,1.5,2.4,18,62,8,Matches,0.03496503496503496,0.06993006993006992,0.1048951048951049,0.031468531468531465,0.05244755244755245,0.6293706293706294,2.167832167832168,0.2797202797202797,37,49,37,21,36,20,19,12
1103,Abdou Harroui,nl NED,"MF,FW",Hellas Verona,it Serie A,27-083,1998,10,5,463,5.1,1,2,3,1,0,0,1,0,2.2,2.2,0.4,2.6,23,21,34,Matches,0.19607843137254904,0.3921568627450981,0.5882352941176471,0.4313725490196079,0.07843137254901962,4.509803921568627,4.11764705882353,6.666666666666667,72,98,91,93,49,95,65,82
1683,Quentin Merlin,fr FRA,DF,Marseille,fr Ligue 1,22-325,2002,20,17,1279,14.2,1,3,4,1,0,0,1,0,1.3,1.3,2.7,4.0,33,64,138,Matches,0.07042253521126761,0.21126760563380284,0.28169014084507044,0.09154929577464789,0.19014084507042256,2.323943661971831,4.507042253521127,9.71830985915493,48,86,67,53,86,75,73,95
1271,Tino Kadewere,zw ZIM,"MF,FW",Nantes,fr Ligue 1,29-091,1996,8,6,475,5.3,1,2,3,1,0,0,1,0,1.6,1.6,1.0,2.5,4,16,25,Matches,0.18867924528301888,0.37735849056603776,0.5660377358490566,0.30188679245283023,0.18867924528301888,0.7547169811320755,3.018867924528302,4.716981132075472,72,97,90,85,86,25,41,64
1702,Luis Milla,es ESP,MF,Getafe,es La Liga,30-181,1994,25,24,2160,24.0,1,2,3,0,1,1,3,0,1.5,0.7,2.5,3.2,25,123,25,Matches,0.041666666666666664,0.08333333333333333,0.125,0.0625,0.10416666666666667,1.0416666666666667,5.125,1.0416666666666667,40,54,42,42,61,37,81,26
1701,Éder Militão,br BRA,DF,Real Madrid,es La Liga,27-078,1998,12,11,938,10.4,1,1,2,1,0,0,2,0,0.6,0.6,0.5,1.1,7,46,1,Matches,0.09615384615384615,0.09615384615384615,0.1923076923076923,0.05769230769230769,0.04807692307692307,0.673076923076923,4.423076923076923,0.09615384615384615,54,59,54,39,34,22,72,5
1280,Hassane Kamara,ci CIV,DF,Udinese,it Serie A,31-032,1994,24,19,1549,17.2,1,3,4,1,0,0,7,1,0.8,0.8,1.7,2.5,39,50,76,Matches,0.05813953488372093,0.1744186046511628,0.23255813953488372,0.04651162790697675,0.09883720930232558,2.2674418604651163,2.906976744186047,4.4186046511627906,45,80,61,32,58,74,38,61
1694,Miguel,es ESP,FW,Leganés,es La Liga,25-215,1999,28,17,1629,18.1,1,3,4,0,1,2,3,0,4.6,3.0,1.4,4.4,13,16,83,Matches,0.055248618784530384,0.16574585635359115,0.22099447513812154,0.25414364640883974,0.07734806629834252,0.718232044198895,0.8839779005524862,4.585635359116022,43,78,59,80,48,23,1,63
1686,Junior Messias,br BRA,"MF,FW",Genoa,it Serie A,33-328,1991,11,5,544,6.0,1,1,2,1,0,1,1,0,2.0,1.1,0.3,1.4,21,22,35,Matches,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.049999999999999996,3.5,3.6666666666666665,5.833333333333333,68,78,72,88,35,90,56,76
653,Bence Dárdai,hu HUN,MF,Wolfsburg,de Bundesliga,19-072,2006,16,12,946,10.5,1,1,2,1,0,0,0,0,0.6,0.6,1.0,1.6,3,27,16,Matches,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.05714285714285714,0.09523809523809523,0.2857142857142857,2.5714285714285716,1.5238095238095237,54,59,54,39,57,6,28,32
662,Leif Davis,eng ENG,DF,Ipswich Town,eng Premier League,25-084,2000,29,28,2471,27.5,1,2,3,1,0,0,5,0,0.9,0.9,4.3,5.2,47,55,117,Matches,0.03636363636363636,0.07272727272727272,0.10909090909090909,0.03272727272727273,0.15636363636363634,1.709090909090909,2.0,4.254545454545455,37,50,38,23,78,60,16,59
811,Caleb Ekuban,gh GHA,FW,Genoa,it Serie A,31-014,1994,15,3,484,5.4,1,3,4,1,0,0,1,0,2.8,2.8,0.7,3.5,5,7,40,Matches,0.18518518518518517,0.5555555555555555,0.7407407407407407,0.5185185185185185,0.12962962962962962,0.9259259259259258,1.2962962962962963,7.4074074074074066,71,99,96,96,70,32,5,87
1675,Nuno Mendes,pt POR,DF,Paris S-G,fr Ligue 1,22-291,2002,20,16,1405,15.6,1,2,3,1,0,0,2,0,2.0,2.0,4.0,6.0,47,106,87,Matches,0.06410256410256411,0.12820512820512822,0.19230769230769232,0.12820512820512822,0.25641025641025644,3.0128205128205128,6.794871794871795,5.576923076923077,46,68,54,63,94,86,94,74
1288,Atakan Karazor,,MF,Stuttgart,de Bundesliga,28-175,1996,26,25,2090,23.2,1,4,5,1,0,0,9,1,1.2,1.2,2.2,3.4,13,105,23,Matches,0.04310344827586207,0.1724137931034483,0.21551724137931036,0.05172413793103448,0.09482758620689656,0.560344827586207,4.525862068965518,0.9913793103448276,40,80,58,36,56,17,74,25
656,Lukas Daschner,de GER,"MF,FW",Bochum,de Bundesliga,26-187,1998,14,3,412,4.6,1,1,2,1,0,1,0,0,2.7,1.9,0.7,2.6,8,11,19,Matches,0.2173913043478261,0.2173913043478261,0.4347826086956522,0.5869565217391305,0.15217391304347827,1.7391304347826089,2.3913043478260874,4.130434782608696,76,87,82,97,77,61,24,58
659,Alphonso Davies,ca CAN,DF,Bayern Munich,de Bundesliga,24-155,2000,19,17,1560,17.3,1,2,3,1,0,0,0,0,1.2,1.2,1.6,2.8,81,120,140,Matches,0.057803468208092484,0.11560693641618497,0.17341040462427745,0.06936416184971098,0.09248554913294797,4.682080924855491,6.936416184971098,8.092485549132947,45,65,51,45,55,96,95,90
1293,Grigoris Kastanos,cy CYP,"MF,FW",Hellas Verona,it Serie A,27-066,1998,22,8,799,8.9,1,1,2,1,0,0,3,0,0.9,0.9,1.5,2.4,9,32,23,Matches,0.11235955056179775,0.11235955056179775,0.2247191011235955,0.10112359550561797,0.16853932584269662,1.0112359550561798,3.595505617977528,2.5842696629213484,58,64,60,57,81,36,54,42
1269,Yaya Kader Fofana,ml MLI,"MF,FW",Reims,fr Ligue 1,20-298,2004,12,8,634,7.0,1,1,2,1,0,0,4,0,0.6,0.6,1.7,2.3,19,22,29,Matches,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.08571428571428572,0.24285714285714285,2.7142857142857144,3.142857142857143,4.142857142857143,64,72,68,51,93,82,43,58
1720,Maximilian Mittelstädt,de GER,DF,Stuttgart,de Bundesliga,28-019,1997,25,22,1953,21.7,1,5,6,1,0,0,5,0,0.6,0.6,3.9,4.5,45,132,114,Matches,0.04608294930875576,0.2304147465437788,0.2764976958525346,0.027649769585253454,0.17972350230414746,2.0737327188940093,6.082949308755761,5.253456221198157,41,89,67,19,84,69,90,70
1722,Henrikh Mkhitaryan,am ARM,MF,Inter,it Serie A,36-075,1989,29,28,2220,24.7,1,4,5,1,0,0,3,0,1.5,1.5,2.7,4.2,69,190,88,Matches,0.04048582995951417,0.16194331983805668,0.20242914979757085,0.06072874493927126,0.10931174089068826,2.7935222672064777,7.6923076923076925,3.5627530364372473,39,77,56,41,63,83,97,52
1729,Johan Mojica,co COL,DF,Mallorca,es La Liga,32-228,1992,28,24,2212,24.6,1,2,3,1,0,0,5,0,0.9,0.9,3.5,4.3,52,107,106,Matches,0.04065040650406504,0.08130081300813008,0.12195121951219512,0.036585365853658534,0.14227642276422764,2.113821138211382,4.349593495934959,4.308943089430894,39,54,41,26,74,70,71,60
1740,Diego Moreira,pt POR,"DF,MF",Strasbourg,fr Ligue 1,20-243,2004,26,23,2103,23.4,1,6,7,1,0,0,4,0,1.9,1.9,6.2,8.1,81,68,193,Matches,0.042735042735042736,0.25641025641025644,0.29914529914529914,0.0811965811965812,0.26495726495726496,3.4615384615384617,2.9059829059829063,8.247863247863249,40,91,69,50,95,90,38,91
820,Nico Elvedi,ch SUI,DF,Gladbach,de Bundesliga,28-188,1996,20,20,1755,19.5,1,1,2,1,0,0,1,0,2.0,2.0,0.4,2.4,18,48,5,Matches,0.05128205128205128,0.05128205128205128,0.10256410256410256,0.10256410256410256,0.020512820512820513,0.9230769230769231,2.4615384615384617,0.2564102564102564,42,44,37,57,18,32,26,11
821,Adri Embarba,es ESP,"FW,MF",Rayo Vallecano,es La Liga,32-334,1992,28,15,1373,15.3,1,1,2,1,0,0,4,0,1.5,1.5,2.7,4.2,41,41,99,Matches,0.06535947712418301,0.06535947712418301,0.13071895424836602,0.09803921568627451,0.17647058823529413,2.679738562091503,2.679738562091503,6.470588235294118,46,48,43,55,83,82,31,81
830,Yannik Engelhardt,de GER,"MF,DF",Como,it Serie A,24-058,2001,21,11,1077,12.0,1,1,2,1,0,0,3,0,0.6,0.6,1.4,1.9,15,51,16,Matches,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.049999999999999996,0.11666666666666665,1.25,4.25,1.3333333333333333,52,54,50,34,65,45,68,29
1751,Sam Morsy,eg EGY,MF,Ipswich Town,eng Premier League,33-208,1991,26,24,2150,23.9,1,1,2,1,0,0,8,0,0.3,0.3,0.7,1.1,13,98,9,Matches,0.041841004184100423,0.041841004184100423,0.08368200836820085,0.012552301255230125,0.029288702928870293,0.5439330543933055,4.100418410041841,0.3765690376569038,40,40,32,8,23,16,65,16
595,Coba da Costa,es ESP,"MF,FW",Getafe,es La Liga,22-254,2002,12,10,737,8.2,1,1,2,1,0,0,3,0,0.8,0.8,0.6,1.3,30,9,57,Matches,0.12195121951219513,0.12195121951219513,0.24390243902439027,0.09756097560975611,0.07317073170731708,3.658536585365854,1.0975609756097562,6.951219512195123,60,67,63,55,47,91,3,84
842,Pervis Estupiñán,ec ECU,DF,Brighton,eng Premier League,27-075,1998,24,20,1862,20.7,1,1,2,1,0,0,3,0,0.7,0.7,1.9,2.6,48,86,93,Matches,0.04830917874396135,0.04830917874396135,0.0966183574879227,0.033816425120772944,0.09178743961352658,2.318840579710145,4.154589371980676,4.492753623188406,42,42,35,24,55,75,66,62
1771,Thomas Müller,de GER,"MF,FW",Bayern Munich,de Bundesliga,35-205,1989,24,8,907,10.1,1,3,4,1,0,0,3,0,3.0,3.0,2.3,5.3,17,45,106,Matches,0.09900990099009901,0.297029702970297,0.39603960396039606,0.297029702970297,0.2277227722772277,1.6831683168316833,4.455445544554456,10.495049504950495,56,94,78,84,92,59,72,96
1773,Marshall Munetsi,zw ZIM,"MF,FW",Wolves,eng Premier League,28-288,1996,7,6,518,5.8,1,1,2,1,0,0,0,0,2.8,2.8,0.8,3.7,3,5,19,Matches,0.1724137931034483,0.1724137931034483,0.3448275862068966,0.48275862068965514,0.13793103448275862,0.5172413793103449,0.8620689655172414,3.2758620689655173,70,80,74,95,73,15,1,49
582,Lewis Cook,eng ENG,"MF,DF",Bournemouth,eng Premier League,28-062,1997,30,28,2572,28.6,1,3,4,1,0,0,7,0,0.9,0.9,4.1,5.0,33,147,46,Matches,0.03496503496503496,0.1048951048951049,0.13986013986013984,0.031468531468531465,0.14335664335664333,1.1538461538461537,5.13986013986014,1.6083916083916083,37,62,44,21,75,42,82,33
581,Sirlord Conteh,de GER,"FW,MF",Heidenheim,de Bundesliga,28-271,1996,25,3,705,7.8,1,1,2,1,0,0,1,0,1.3,1.3,1.5,2.8,24,19,61,Matches,0.12820512820512822,0.12820512820512822,0.25641025641025644,0.16666666666666669,0.19230769230769232,3.076923076923077,2.435897435897436,7.82051282051282,62,68,64,70,86,87,25,89
571,Levi Colwill,eng ENG,DF,Chelsea,eng Premier League,22-039,2003,28,28,2519,28.0,1,1,2,1,0,0,7,0,0.7,0.7,1.1,1.8,10,109,7,Matches,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.024999999999999998,0.03928571428571429,0.35714285714285715,3.892857142857143,0.25,37,38,29,17,29,8,61,11
1804,Mickael Nade,fr FRA,DF,Saint-Étienne,fr Ligue 1,26-033,1999,18,17,1586,17.6,1,1,2,1,0,0,1,0,0.7,0.7,0.5,1.1,11,52,2,Matches,0.056818181818181816,0.056818181818181816,0.11363636363636363,0.039772727272727265,0.028409090909090908,0.625,2.954545454545454,0.11363636363636363,44,46,39,28,23,20,39,6
806,Jeff Ekhator,it ITA,"FW,MF",Genoa,it Serie A,18-146,2006,20,5,659,7.3,1,1,2,1,0,0,1,0,1.3,1.3,1.0,2.3,4,14,44,Matches,0.136986301369863,0.136986301369863,0.273972602739726,0.17808219178082194,0.136986301369863,0.547945205479452,1.9178082191780823,6.027397260273973,63,71,66,72,72,16,14,78
1633,Jean Mattéo Bahoya,fr FRA,"MF,FW",Eint Frankfurt,de Bundesliga,19-334,2005,19,6,615,6.8,1,2,3,1,0,0,3,0,1.0,1.0,1.0,2.0,16,20,73,Matches,0.14705882352941177,0.29411764705882354,0.4411764705882353,0.14705882352941177,0.14705882352941177,2.3529411764705883,2.9411764705882355,10.73529411764706,65,93,82,66,76,76,39,96
1811,Natan,br BRA,DF,Betis,es La Liga,24-059,2001,23,16,1499,16.7,1,1,2,1,0,0,3,1,0.3,0.3,0.6,1.0,12,42,6,Matches,0.059880239520958084,0.059880239520958084,0.11976047904191617,0.017964071856287425,0.03592814371257485,0.718562874251497,2.51497005988024,0.3592814371257485,45,47,40,12,27,23,27,15
779,Ondrej Duda,sk SVK,MF,Hellas Verona,it Serie A,30-122,1994,21,20,1791,19.9,1,2,3,1,0,0,10,1,0.7,0.7,2.7,3.4,15,77,17,Matches,0.05025125628140704,0.10050251256281408,0.15075376884422112,0.035175879396984924,0.13567839195979903,0.7537688442211056,3.869346733668342,0.8542713567839196,42,61,46,25,72,25,60,23
1349,Ibrahima Konaté,fr FRA,DF,Liverpool,eng Premier League,25-316,1999,24,23,1984,22.0,1,2,3,1,0,0,5,0,1.5,1.5,0.9,2.4,20,92,2,Matches,0.045454545454545456,0.09090909090909091,0.13636363636363635,0.06818181818181818,0.04090909090909091,0.9090909090909091,4.181818181818182,0.09090909090909091,41,57,44,45,30,31,67,4
737,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,32-046,1993,27,25,2057,22.9,1,2,3,1,0,0,4,0,2.4,2.4,1.2,3.6,23,83,32,Matches,0.04366812227074236,0.08733624454148473,0.13100436681222707,0.10480349344978167,0.052401746724890834,1.0043668122270744,3.624454148471616,1.3973799126637556,40,56,43,58,36,36,55,30
1462,Dailon Livramento,cv CPV,"FW,MF",Hellas Verona,it Serie A,23-337,2001,22,8,795,8.8,1,1,2,1,0,0,1,1,1.4,1.4,0.9,2.3,20,12,50,Matches,0.11363636363636363,0.11363636363636363,0.22727272727272727,0.15909090909090906,0.10227272727272727,2.2727272727272725,1.3636363636363635,5.681818181818182,59,65,60,68,60,74,6,75
1461,Pol Lirola,es ESP,DF,Marseille,fr Ligue 1,27-236,1997,15,5,580,6.4,1,2,3,1,0,0,1,1,0.5,0.5,0.7,1.2,11,19,40,Matches,0.15625,0.3125,0.46875,0.078125,0.10937499999999999,1.71875,2.96875,6.25,67,95,84,49,63,61,40,80
1450,Keane Lewis-Potter,eng ENG,"DF,FW",Brentford,eng Premier League,24-043,2001,30,28,2459,27.3,1,2,3,1,0,0,5,0,2.5,2.5,2.0,4.5,86,84,130,Matches,0.03663003663003663,0.07326007326007326,0.10989010989010989,0.09157509157509157,0.07326007326007326,3.15018315018315,3.0769230769230766,4.761904761904762,38,51,38,53,47,87,42,65
1449,Rico Lewis,eng ENG,"DF,MF",Manchester City,eng Premier League,20-136,2004,24,19,1703,18.9,1,2,3,1,0,0,5,1,1.4,1.4,0.3,1.7,36,97,63,Matches,0.052910052910052914,0.10582010582010583,0.15873015873015875,0.07407407407407407,0.015873015873015872,1.9047619047619049,5.132275132275133,3.3333333333333335,43,62,49,47,13,66,81,49
1439,Clément Lenglet,fr FRA,DF,Atlético Madrid,es La Liga,29-293,1995,17,17,1463,16.3,1,1,2,1,0,0,7,0,1.5,1.5,1.1,2.6,11,63,1,Matches,0.06134969325153374,0.06134969325153374,0.12269938650306748,0.09202453987730061,0.06748466257668712,0.6748466257668712,3.8650306748466257,0.06134969325153374,45,47,41,53,44,22,60,3
1623,Erhan Mašović,rs SRB,DF,Bochum,de Bundesliga,26-135,1998,15,10,897,10.0,1,1,2,1,0,0,1,0,0.6,0.6,0.9,1.5,1,34,3,Matches,0.1,0.1,0.2,0.06,0.09,0.1,3.4,0.3,56,60,56,40,54,1,50,13
1438,Mario Lemina,ga GAB,"MF,DF",Wolves,eng Premier League,31-217,1993,17,15,1364,15.2,1,3,4,1,0,0,4,0,1.4,1.4,1.1,2.5,8,48,21,Matches,0.06578947368421052,0.19736842105263158,0.2631578947368421,0.09210526315789473,0.07236842105263158,0.5263157894736842,3.1578947368421053,1.381578947368421,46,83,65,53,46,16,44,30
1376,Frans Krätzig,de GER,"DF,MF",Heidenheim,de Bundesliga,22-082,2003,11,10,794,8.8,1,2,3,1,0,0,0,0,0.5,0.5,1.0,1.5,18,18,39,Matches,0.11363636363636363,0.22727272727272727,0.3409090909090909,0.056818181818181816,0.11363636363636363,2.0454545454545454,2.0454545454545454,4.431818181818182,59,88,73,38,64,69,17,61
1428,Pierre Lees-Melou,fr FRA,MF,Brest,fr Ligue 1,31-316,1993,15,12,1087,12.1,1,2,3,1,0,0,3,0,0.9,0.9,2.0,3.0,19,83,31,Matches,0.08264462809917356,0.1652892561983471,0.24793388429752067,0.0743801652892562,0.1652892561983471,1.5702479338842976,6.859504132231405,2.56198347107438,51,78,63,47,80,56,95,42
1419,Darko Lazović,rs SRB,"DF,FW",Hellas Verona,it Serie A,34-203,1990,24,17,1393,15.5,1,3,4,0,1,1,0,0,2.0,1.2,3.4,4.6,21,35,85,Matches,0.06451612903225806,0.1935483870967742,0.25806451612903225,0.12903225806451613,0.21935483870967742,1.3548387096774193,2.2580645161290325,5.483870967741935,46,83,64,63,90,49,22,72
